CAGE	Caption	Channel	Duration	EndL	EndT	File	Index	InterTime	Name	Nature	SlotI	StartL	StartT	Type	Value	Velocity	linen	period
4	Food 1	Intake 3	343	158669	1336280855	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	736	88	WWSS	food_sc	3	158326	1336280512	1	0.0999999999999996	0.000291545189504372	8966	1
4	Drink 2	Intake 2	31	158694	1336280880	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	726	NA	WWSS	water	2	158663	1336280849	1	0.2	0.00645161290322581	8967	1
4	Food 1	Intake 3	123	158880	1336281066	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	737	3404	WWSS	food_sc	3	158757	1336280943	1	0.04	0.00032520325203252	8968	1
4	Drink 1	Intake 1	13	159713	1336281899	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	649	NA	WWSS	water	1	159700	1336281886	1	0.02	0.00153846153846154	8969	1
4	Food 1	Intake 3	48	162332	1336284518	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	738	433	WWSS	food_sc	3	162284	1336284470	1	0.0200000000000005	0.000416666666666677	8970	1
4	Food 1	Intake 3	169	162934	1336285120	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	740	9	WWSS	food_sc	3	162765	1336284951	1	0.04	0.000236686390532544	8971	1
4	Food 1	Intake 3	85	163028	1336285214	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	741	5	WWSS	food_sc	3	162943	1336285129	1	0.0599999999999996	0.000705882352941172	8972	1
4	Food 1	Intake 3	96	163129	1336285315	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	742	4	WWSS	food_sc	3	163033	1336285219	1	0.04	0.000416666666666667	8973	1
4	Food 1	Intake 3	152	163285	1336285471	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	743	10586	WWSS	food_sc	3	163133	1336285319	1	0.0600000000000005	0.000394736842105266	8974	1
4	Drink 2	Intake 2	20	164087	1336286273	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	731	NA	WWSS	water	2	164067	1336286253	1	0.0800000000000001	0.00400000000000001	8975	1
4	Food 1	Intake 3	30	173901	1336296087	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	749	18846	WWSS	food_sc	3	173871	1336296057	1	0.0200000000000005	0.000666666666666683	8976	1
4	Food 1	Intake 3	295	193042	1336315228	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	755	10115	WWSS	food_sc	3	192747	1336314933	1	0.0800000000000001	0.000271186440677966	8977	1
4	Food 1	Intake 3	61	203218	1336325404	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	758	1820	WWSS	food_sc	3	203157	1336325343	1	0.0200000000000005	0.000327868852459025	8978	1
4	Food 1	Intake 3	146	205184	1336327370	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	766	110	WWSS	food_sc	3	205038	1336327224	1	0.0200000000000005	0.000136986301369866	8979	1
4	Food 1	Intake 3	433	205727	1336327913	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	767	2266	WWSS	food_sc	3	205294	1336327480	1	0.12	0.000277136258660508	8980	1
4	Drink 1	Intake 1	23	206922	1336329108	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	651	NA	WWSS	water	1	206899	1336329085	1	0.0800000000000001	0.00347826086956522	8981	1
4	Drink 1	Intake 1	18	207980	1336330166	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	652	NA	WWSS	water	1	207962	1336330148	1	0.02	0.00111111111111111	8982	1
4	Food 1	Intake 3	429	208422	1336330608	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	770	44	WWSS	food_sc	3	207993	1336330179	1	0.18	0.00041958041958042	8983	1
4	Drink 2	Intake 2	33	208462	1336330648	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	739	NA	WWSS	water	2	208429	1336330615	1	0.1	0.00303030303030303	8984	1
4	Food 1	Intake 3	29	208495	1336330681	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	771	599	WWSS	food_sc	3	208466	1336330652	1	0.0200000000000005	0.00068965517241381	8985	1
4	Food 1	Intake 3	181	209275	1336331461	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	773	1123	WWSS	food_sc	3	209094	1336331280	1	0.0800000000000001	0.000441988950276244	8986	1
4	Drink 1	Intake 1	48	209316	1336331502	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	653	NA	WWSS	water	1	209268	1336331454	1	0.1	0.00208333333333333	8987	1
4	Drink 2	Intake 2	17	209776	1336331962	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	745	NA	WWSS	water	2	209759	1336331945	1	0.02	0.00117647058823529	8988	1
4	Drink 1	Intake 1	20	210139	1336332325	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	655	NA	WWSS	water	1	210119	1336332305	1	0.1	0.005	8989	1
4	Food 1	Intake 3	110	210508	1336332694	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	781	556	WWSS	food_sc	3	210398	1336332584	1	0.0200000000000005	0.000181818181818186	8990	1
4	Food 1	Intake 3	191	211255	1336333441	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	785	9	WWSS	food_sc	3	211064	1336333250	1	0.0999999999999996	0.000523560209424082	8991	1
4	Food 1	Intake 3	129	211393	1336333579	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	786	408	WWSS	food_sc	3	211264	1336333450	1	0.0600000000000005	0.000465116279069771	8992	1
4	Drink 1	Intake 1	22	211404	1336333590	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	656	NA	WWSS	water	1	211382	1336333568	1	0.1	0.00454545454545455	8993	1
4	Food 1	Intake 3	43	211844	1336334030	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	788	3515	WWSS	food_sc	3	211801	1336333987	1	0.3	0.00697674418604651	8994	1
4	Drink 2	Intake 2	56	212309	1336334495	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	750	NA	WWSS	water	2	212253	1336334439	1	0.14	0.0025	8995	1
4	Drink 2	Intake 2	15	213383	1336335569	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	758	NA	WWSS	water	2	213368	1336335554	1	0.0599999999999996	0.00399999999999997	8996	1
4	Food 2	Intake 4	344	215703	1336337889	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1111	206	WWSS	food_sc	4	215359	1336337545	1	0.12	0.000348837209302326	8997	1
4	Drink 2	Intake 2	31	215729	1336337915	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	766	NA	WWSS	water	2	215698	1336337884	1	0.0800000000000001	0.00258064516129033	8998	1
4	Food 2	Intake 4	142	216051	1336338237	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1114	716	WWSS	food_sc	4	215909	1336338095	1	0.02	0.000140845070422535	8999	1
4	Drink 2	Intake 2	13	216060	1336338246	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	768	NA	WWSS	water	2	216047	1336338233	1	0.02	0.00153846153846154	9000	1
4	Drink 1	Intake 1	14	216411	1336338597	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	660	NA	WWSS	water	1	216397	1336338583	1	0.0799999999999996	0.00571428571428569	9001	1
4	Food 2	Intake 4	89	216856	1336339042	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1116	3390	WWSS	food_sc	4	216767	1336338953	1	0.02	0.000224719101123596	9002	1
4	Food 2	Intake 4	519	220765	1336342951	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1118	541	WWSS	food_sc	4	220246	1336342432	1	0.26	0.000500963391136802	9003	1
4	Drink 2	Intake 2	25	220790	1336342976	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	770	NA	WWSS	water	2	220765	1336342951	1	0.0600000000000001	0.0024	9004	1
4	Drink 1	Intake 1	21	221101	1336343287	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	664	NA	WWSS	water	1	221080	1336343266	1	0.0800000000000001	0.00380952380952381	9005	1
4	Food 2	Intake 4	118	221424	1336343610	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1122	220	WWSS	food_sc	4	221306	1336343492	1	0.02	0.000169491525423729	9006	1
4	Drink 1	Intake 1	17	221468	1336343654	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	665	NA	WWSS	water	1	221451	1336343637	1	0.0800000000000001	0.00470588235294118	9007	1
4	Food 2	Intake 4	129	221773	1336343959	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1123	589	WWSS	food_sc	4	221644	1336343830	1	0.04	0.000310077519379845	9008	1
4	Drink 2	Intake 2	41	222012	1336344198	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	776	NA	WWSS	water	2	221971	1336344157	1	0.0800000000000001	0.00195121951219512	9009	1
4	Food 2	Intake 4	21	222383	1336344569	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1125	53	WWSS	food_sc	4	222362	1336344548	1	0.02	0.000952380952380952	9010	1
4	Food 2	Intake 4	171	222607	1336344793	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1126	977	WWSS	food_sc	4	222436	1336344622	1	0.0799999999999998	0.00046783625730994	9011	1
4	Drink 2	Intake 2	23	222895	1336345081	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	778	NA	WWSS	water	2	222872	1336345058	1	0.0600000000000001	0.00260869565217392	9012	1
4	Drink 1	Intake 1	28	223442	1336345628	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	666	NA	WWSS	water	1	223414	1336345600	1	0.02	0.000714285714285714	9013	1
4	Food 2	Intake 4	286	223870	1336346056	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1131	2237	WWSS	food_sc	4	223584	1336345770	1	0.12	0.00041958041958042	9014	1
4	Drink 1	Intake 1	23	223946	1336346132	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	667	NA	WWSS	water	1	223923	1336346109	1	0.14	0.00608695652173913	9015	1
4	Food 2	Intake 4	136	226243	1336348429	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1137	9517	WWSS	food_sc	4	226107	1336348293	1	0.28	0.00205882352941176	9016	1
4	Drink 2	Intake 2	31	226593	1336348779	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	787	NA	WWSS	water	2	226562	1336348748	1	0.14	0.00451612903225806	9017	1
4	Drink 2	Intake 2	22	227463	1336349649	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	790	NA	WWSS	water	2	227441	1336349627	1	0.0599999999999996	0.00272727272727271	9018	1
4	Drink 2	Intake 2	23	229933	1336352119	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	793	NA	WWSS	water	2	229910	1336352096	1	0.02	0.000869565217391304	9019	1
4	Drink 1	Intake 1	26	230024	1336352210	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	673	NA	WWSS	water	1	229998	1336352184	1	0.0200000000000005	0.000769230769230788	9020	1
4	Food 2	Intake 4	415	236175	1336358361	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1151	59	WWSS	food_sc	4	235760	1336357946	1	0.04	9.63855421686747e-05	9021	1
4	Food 2	Intake 4	210	236444	1336358630	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1153	5908	WWSS	food_sc	4	236234	1336358420	1	0.04	0.00019047619047619	9022	1
4	Drink 1	Intake 1	17	237099	1336359285	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	679	NA	WWSS	water	1	237082	1336359268	1	0.0200000000000005	0.00117647058823532	9023	1
4	Food 2	Intake 4	539	242891	1336365077	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1165	190	WWSS	food_sc	4	242352	1336364538	1	0.18	0.000333951762523191	9024	1
4	Drink 2	Intake 2	15	242915	1336365101	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	807	NA	WWSS	water	2	242900	1336365086	1	0.04	0.00266666666666667	9025	1
4	Food 2	Intake 4	79	243160	1336365346	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1167	6620	WWSS	food_sc	4	243081	1336365267	1	0.02	0.000253164556962025	9026	1
4	Drink 1	Intake 1	20	243247	1336365433	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	684	NA	WWSS	water	1	243227	1336365413	1	0.0999999999999996	0.00499999999999998	9027	1
4	Drink 2	Intake 2	58	243408	1336365594	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	810	NA	WWSS	water	2	243350	1336365536	1	0.02	0.000344827586206897	9028	1
4	Drink 2	Intake 2	32	243507	1336365693	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	811	NA	WWSS	water	2	243475	1336365661	1	0.0800000000000001	0.0025	9029	1
4	Drink 2	Intake 2	47	244317	1336366503	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	814	NA	WWSS	water	2	244270	1336366456	1	0.02	0.000425531914893617	9030	1
4	Food 2	Intake 4	17	249797	1336371983	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1175	4494	WWSS	food_sc	4	249780	1336371966	1	0.02	0.00117647058823529	9031	1
4	Food 2	Intake 4	406	254697	1336376883	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120504_FDF_CRG_c12.mtb	1182	8601	WWSS	food_sc	4	254291	1336376477	1	0.1	0.000246305418719212	9032	1
4	Food 1	Intake 3	262	3235	1336385746	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	924	2930	WWSS	food_sc	3	2973	1336385484	1	0.08	0.000305343511450382	9033	1
4	Drink 2	Intake 2	43	3339	1336385850	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	921	NA	WWSS	water	2	3296	1336385807	1	0.02	0.000465116279069767	9034	1
4	Food 1	Intake 3	207	6372	1336388883	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	927	7	WWSS	food_sc	3	6165	1336388676	1	0.06	0.000289855072463768	9035	1
4	Food 1	Intake 3	362	6741	1336389252	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	928	10336	WWSS	food_sc	3	6379	1336388890	1	0.14	0.000386740331491713	9036	1
4	Drink 2	Intake 2	28	6765	1336389276	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	922	NA	WWSS	water	2	6737	1336389248	1	0.08	0.00285714285714286	9037	1
4	Drink 1	Intake 1	13	7353	1336389864	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	917	NA	WWSS	water	1	7340	1336389851	1	0.06	0.00461538461538461	9038	1
4	Food 1	Intake 3	25	17102	1336399613	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	929	746	WWSS	food_sc	3	17077	1336399588	1	0.02	0.0008	9039	1
4	Food 2	Intake 4	63	17911	1336400422	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	1353	7617	WWSS	food_sc	4	17848	1336400359	1	0.02	0.000317460317460317	9040	1
4	Food 1	Intake 3	229	25757	1336408268	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	931	3962	WWSS	food_sc	3	25528	1336408039	1	0.04	0.000174672489082969	9041	1
4	Drink 2	Intake 2	16	25838	1336408349	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	923	NA	WWSS	water	2	25822	1336408333	1	0.02	0.00125	9042	1
4	Food 1	Intake 3	636	30355	1336412866	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	932	2005	WWSS	food_sc	3	29719	1336412230	1	0.14	0.000220125786163522	9043	1
4	Drink 1	Intake 1	20	31768	1336414279	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	918	NA	WWSS	water	1	31748	1336414259	1	0.06	0.003	9044	1
4	Food 1	Intake 3	206	32566	1336415077	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	934	83	WWSS	food_sc	3	32360	1336414871	1	0.02	9.70873786407767e-05	9045	1
4	Food 1	Intake 3	141	32790	1336415301	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	935	196	WWSS	food_sc	3	32649	1336415160	1	0.02	0.000141843971631206	9046	1
4	Food 2	Intake 4	215	33201	1336415712	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	1361	95	WWSS	food_sc	4	32986	1336415497	1	0.1	0.000465116279069767	9047	1
4	Drink 2	Intake 2	20	33261	1336415772	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	925	NA	WWSS	water	2	33241	1336415752	1	0.02	0.001	9048	1
4	Food 2	Intake 4	167	33463	1336415974	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	1363	554	WWSS	food_sc	4	33296	1336415807	1	0.08	0.000479041916167665	9049	1
4	Drink 1	Intake 1	21	33480	1336415991	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	921	NA	WWSS	water	1	33459	1336415970	1	0.06	0.00285714285714286	9050	1
4	Food 2	Intake 4	107	34124	1336416635	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	1364	115	WWSS	food_sc	4	34017	1336416528	1	0.02	0.000186915887850467	9051	1
4	Drink 2	Intake 2	18	34147	1336416658	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	926	NA	WWSS	water	2	34129	1336416640	1	0.04	0.00222222222222222	9052	1
4	Food 2	Intake 4	71	34310	1336416821	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	1365	370	WWSS	food_sc	4	34239	1336416750	1	0.02	0.00028169014084507	9053	1
4	Drink 1	Intake 1	23	34351	1336416862	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	922	NA	WWSS	water	1	34328	1336416839	1	0.02	0.000869565217391304	9054	1
4	Drink 2	Intake 2	18	34570	1336417081	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	929	NA	WWSS	water	2	34552	1336417063	1	0.04	0.00222222222222222	9055	1
4	Food 2	Intake 4	89	34769	1336417280	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	1367	286	WWSS	food_sc	4	34680	1336417191	1	0.02	0.000224719101123596	9056	1
4	Drink 1	Intake 1	17	35064	1336417575	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	924	NA	WWSS	water	1	35047	1336417558	1	0.04	0.00235294117647059	9057	1
4	Food 2	Intake 4	217	35272	1336417783	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	1368	154	WWSS	food_sc	4	35055	1336417566	1	0.06	0.000276497695852535	9058	1
4	Food 2	Intake 4	297	35723	1336418234	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	1370	83	WWSS	food_sc	4	35426	1336417937	1	0.1	0.000336700336700337	9059	1
4	Drink 1	Intake 1	36	35765	1336418276	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	925	NA	WWSS	water	1	35729	1336418240	1	0.12	0.00333333333333333	9060	1
4	Drink 2	Intake 2	27	35817	1336418328	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	931	NA	WWSS	water	2	35790	1336418301	1	0.02	0.000740740740740741	9061	1
4	Food 2	Intake 4	171	35977	1336418488	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	1371	344	WWSS	food_sc	4	35806	1336418317	1	0.06	0.000350877192982456	9062	1
4	Drink 2	Intake 2	33	36060	1336418571	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	932	NA	WWSS	water	2	36027	1336418538	1	0.06	0.00181818181818182	9063	1
4	Drink 1	Intake 1	16	36183	1336418694	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	927	NA	WWSS	water	1	36167	1336418678	1	0.02	0.00125	9064	1
4	Food 2	Intake 4	90	36411	1336418922	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	1373	112	WWSS	food_sc	4	36321	1336418832	1	0.02	0.000222222222222222	9065	1
4	Drink 2	Intake 2	16	36513	1336419024	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	934	NA	WWSS	water	2	36497	1336419008	1	0.02	0.00125	9066	1
4	Food 2	Intake 4	80	36603	1336419114	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	1374	541	WWSS	food_sc	4	36523	1336419034	1	0.02	0.00025	9067	1
4	Drink 1	Intake 1	33	37065	1336419576	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120507_FDF_CRG_c12.mtb	928	NA	WWSS	water	1	37032	1336419543	1	0.04	0.00121212121212121	9068	1
